ItemID,Sentiment,SentimentSource,SentimentText
9363,1,Sentiment140,&quot;Book worm&quot; mode... Let's do it. 
9420,0,Sentiment140,#dontyouhate how twitter wont have any TT dealing with #BSB ugh 
9545,1,Sentiment140,#FamilyGuy - every conspiracy theorists favorite cartoon 
9597,1,Sentiment140,"&quot;It's rare that 2can get along But when they do, they're inseparable. Such a blessing comes 2few&quot; - i feel blessed 2day. U know who U R! "
9606,1,Sentiment140,&quot;Journalists who don't kiss Obama's feet&quot; ... http://is.gd/LsDE ... Lucianne.com commenters are great (and not just 'cause I post there). 
9618,1,Sentiment140,&quot;Distance makes the heart grow fonder&quot; --&gt;the truth   thank you @AlaskaLoneWolf
9621,1,Sentiment140,&quot;do you believe in love at first site? or should i walk by you again&quot; - nickasaur  . . listen to it its called love at first site
9625,0,Sentiment140,&quot;doesn't count far or near i'm by your side.&quot;   missing this so far 
9630,0,Sentiment140,&quot;Don't let go of hope. Hope gives you the strength to keep on going when you feel like giving up&quot; Is it real? Somebody please tell me 
9732,1,Sentiment140,#follow me... 
9749,1,Sentiment140,#FollowFriday #NEPA @STM63 @Xris_ @mscholl21 @UNOlker @shelitwits @elidavis  @michellep @alohahula @TheCatcherOnRye 
9813,1,Sentiment140,&quot;my baby don't care for clothes&quot;  yep i do that all by myself  take it away Nina http://bit.ly/mdB76
9817,0,Sentiment140,&quot;My heart sings when I think of youuu&quot; &lt;3 haha that's all I keep singing today.. I'm craving cheeto puffs  unhealthy!
9858,1,Sentiment140,#followfriday @mayhemstudios one of the most #awesome #influential and #positive tweeple 
9903,1,Sentiment140,&quot;How could you be so heartless?&quot; -Kris Allen 
9929,0,Sentiment140,"&quot;Oh my god, your THIGHS!&quot; is not the most reassuring thing to hear... my legs are swollen way bigger than usual. "
10018,1,Sentiment140,&quot;i had that dream about you again. where i wait outside until you let me in. and there i stay&quot; Listening to blink makes me happy 
10024,0,Sentiment140,&quot;i know if i stay itll just cause more pain but i cant let u go&quot; @Veronicabal ... oh so true 
10035,1,Sentiment140,&quot;I ready to hear you say who I am is quit enough&quot; - New Again 
10037,0,Sentiment140,&quot;I stayed up half the night trying to install Vista&quot; is not a reason for being tired that I ever wanted to give. 
10053,1,Sentiment140,"&quot;If an idea does not sound abseloutly absurd at first,it has abseloutly no hope if success in the future&quot; the man himself.Albert Einstein "
10074,0,Sentiment140,"&quot;So I drive home alone, as I turn out the light I put his picture down and maybe get some sleep tonight&quot; rough night  @taylorswift13"
10079,0,Sentiment140,&quot;so we're going to take advantage of you while you're here&quot; and give you 3 hours a day to leave the house &lt;-- my parents 
10149,1,Sentiment140,"&quot;Kiss Me Through the Phone&quot; has the worst song lyrics I've heard in years. However, this is from a guy that writes songs about zombies. "
10176,1,Sentiment140,"&quot;Love Has Only A Beginning&quot; Darshan Singh Think and think about it, then think some more.  (This was my 4 hour meditation today)"
10222,1,Sentiment140,"&quot;Sun is shining, the weather is sweet.....&quot;  Good Morning! "
10250,1,Sentiment140,#followfriday update @miss_geschiggd &amp; @griesgram999 - just for the conversations 
10263,1,Sentiment140,#followsunday @CosmicMel â—„â—„â—„â—„ One of my sexy amigas!! I invited her to Twitt &amp; she is here now!!   ENJOY HER AMAZING VAMPIRA EYES!!!! ))
10301,0,Sentiment140,#goodsex is with another person LOL. Been single for 5 years 
10307,0,Sentiment140,#Google takes questions via #iPhone. Very Cool!! App not available yet though  http://tinyurl.com/6nn2ef
10319,1,Sentiment140,&quot;The Company&quot; and &quot;City Romance&quot;'s new chapters have both been submitted to literotica and eroticarepublic. Should be posted soon 
10341,0,Sentiment140,&quot;The World I Know&quot; always makes me sad. 
10359,0,Sentiment140,&quot;one last time&quot; by Elise Estrada...sad song 
10425,1,Sentiment140,#haveyouever made into the style gallery?   http://tr.im/oFt9
10467,1,Sentiment140,#haveyouever tried to start a trending topic? I havn't but want to. Lets start #fisherday 
10483,0,Sentiment140,#hiccup cures help!!!  *hiccup*
10489,1,Sentiment140,#hoppusday rocks 
10508,0,Sentiment140,"&quot;there's so many fish in the sea.&quot; yeah. but the problem is, he's the only one for me. "
10569,0,Sentiment140,#inaperfectworld i'd be able to start an MMA career without trying so hard! yeahhh not in RI 
10572,0,Sentiment140,"#inaperfectworld i'd be working days at my current job, and going home at night to my hostel at MICA #imissmica "
10586,0,Sentiment140,#inaperfectworld showtime would be a free channel 
10653,1,Sentiment140,"&quot;Up&quot; is a conspiracy to fool the trackers and their search engines, I know. "
10679,0,Sentiment140,&quot;that's the way it has to be...&quot;  http://plurk.com/p/x761e
10716,0,Sentiment140,"&quot;When I'm with you, I'll make every second count cuz I miss you whenever you're not around..&quot;  sad music playing.. Sighhh... :/"
10717,0,Sentiment140,&quot;when the time is right - we can make super babies...&quot;   why don't i write shit like this?  tune of the day.
10770,0,Sentiment140,#iRemember when I used 2 look forward 2 saturday mornings....&quot;Live &amp; kicking&quot; &quot;SMTV: Live&quot; 
10806,1,Sentiment140,&quot;The router is down&quot; is not the call you want to wake up to Saturday morning 
10828,0,Sentiment140,#jogging. Did not run today. Feel like s**t. Hope to run tomorrow... 
10866,1,Sentiment140,"&quot;Why watchin me? tick tockin me, 2pac'n me takin shots at me!&quot; -verse from the ex boo LoL so glad we left on good terms  Ima miss his a$$"
10876,1,Sentiment140,&quot;writing&quot; is code name for making out 
10932,0,Sentiment140,#Microsoft announces its intention to cease development and marketing of #Microsoft #Money http://bit.ly/S7Ff1 #fail 
10977,1,Sentiment140,&quot;Turbo C++ IDE&quot; is a compiler for those people who have a fetish for blue screens after falling in love with BSODs. 
10997,1,Sentiment140,#musicmonday - A Good Day and Thrillbilly - Billy Ray Cyrus. Thankgod for country folk! 
11085,1,Sentiment140,#musicmonday www.myspace.com/rhdband 
11104,1,Sentiment140,&quot;We are constantly working to improve our server downtime.&quot;  http://nouptime.com/ via http://tinyurl.com/n8ptvu and @mitchkeeler
11137,1,Sentiment140,"#myweakness - follow me &amp; see  i have a few weaknesses, starting with milkshakes &amp; chocolate! haha, they're yummmmm!"
11181,0,Sentiment140,((((((( NOOOOO! VMK UNLEASHED CLOSED!!!  anyways i cant put updates on cpt cuz i got grounded! (im sneaking on it!)
11192,1,Sentiment140,"(@99FanGirl) Carl just asked how many laps? 312? Bob said I'll tell you the laps, don't worry about it. aka Shut up and drive "
11220,0,Sentiment140,#NBA lakers  hopefully game 3 will be good  cleveland  please make me proud.
11227,1,Sentiment140,#nhl looks like it'll be a &quot;why i oughta&quot; series - sweet 
11232,0,Sentiment140,#notcool  when u have to work while your girlfriend gets to go swimming and have fun 
11234,0,Sentiment140,"#nri #news #india Digital Transition, No locals  http://tinyurl.com/mcwbmf"
11238,1,Sentiment140,"#omgmoment I saw a really hot guy, and walked straight into a glass window... typical me... "
11260,1,Sentiment140,#pens...steigy...no politics hun...the obamas are not watching hockey 
11262,1,Sentiment140,#phish has an awesome fog machine. oh wait.  nevermind. (via @senatorjohn)ahaha rting all TJ phish nsite 
11298,0,Sentiment140,#RobotPickUplines I just got popup blocked. 
11357,0,Sentiment140,"#secretcrush Jack Savoretti... Sadly, young enough to be me son "
11358,1,Sentiment140,"#self_info 2ë‹¬ë?œ ê°œë°œìž?... ì?¸ê°„ì ?ì?¸ ê°œë°œìž?ë¥¼ ê¿ˆê¿‰ë‹ˆë‹¤. í˜„ìž¬ ì§€ì—­ê´‘ê³ ì„œë²„ë¥¼ í•˜ê³ , ê°œì?¸ì ?ìœ¼ë¡œëŠ” ê²€ìƒ‰ì—”ì§„ì?„ ë§Œë“¤ë ¤ê³  ì¤€ë¹„ì¤‘ìž…ë‹ˆë‹¤. ì¤€ë¹„. . .ã…‹ã…‹ã…‹ íŒ”ë¡œìš° ê³ ê³ ê³ ~   ê¸°ìˆ ìœ„ì—? ì‚¬ëžŒìžˆì§€ ì‚¬ëžŒìœ„ì—? ê¸°ìˆ ì—†ë‹¤~!"
11371,0,Sentiment140,#shoulda not working with rails i18n 
11391,1,Sentiment140,&quot;Where'd you learn those moves?&quot;; &quot;Reruns of House&quot; - Royal Pains. haha. 
11417,0,Sentiment140,#spbpuk other common failures to upgrade: dec CU had a corrupted dlls in it and hanged. Just my experience. 
11485,1,Sentiment140,"(@jordaaaannnn) One last tweet. @combustiblesong Night.  @TehStalker Shut up, you discovagina. xD PEACE; I'm outskies."
11529,1,Sentiment140,"&quot;You just spent 9 months trying to get out, then the rest of your life trying to get in&quot; wise words from a dad to his male newborn "
11533,0,Sentiment140,"&quot;you opened up my eyes, made me realise what i could not see. i could write it down ..&quot; but would you care? i was afraid , so i didnt try "
11536,0,Sentiment140,&quot;You think your days are ordinary and no one ever thinks about you but we're all the same and she can hardly breathe without you&quot;  
11545,1,Sentiment140,&quot;your opinion about me is neither required nor wanted&quot; you do you and I will do me  be who you are not anyone else!
11556,1,Sentiment140,(Allegedly) the hottest URLs on the web - you decide... http://www.alexa.com/hoturls (no adult content if you were wondering 
11559,1,Sentiment140,(apols for the stammer  )
11604,1,Sentiment140,#TREYSONGZMUSICMONDAYS Trey Songz - LOL  (feat. Gucci Mane and Soulja Boy) ... next U Belong To Me (snippet)
11615,1,Sentiment140,(Feel free to retweet that btw  )
11643,1,Sentiment140,(Sigh) Busy day is finally over. :-/ ... G'Nite Tweet-Fam! 
11650,0,Sentiment140,"#TweetDeck STILL won't let me direct message someone who is following me...so, so annoying! "
11658,0,Sentiment140,"#twibble sucks, constant error messages  &quot;Invalid uname/pwd&quot; is the latest even though they're both correct."
11712,1,Sentiment140,(@amandastorlie) Shut up and put your money where your mouth is thats what you get for waking up in vegas 
11757,0,Sentiment140,#unfollowdwight Cause they won last night ... spread the word 
11758,1,Sentiment140,"#uptime 20:24  up 6 days, 11 hrs, 2 users, load averages: 0.41 0.60 0.49 from my MacBook... I think it is time for restart "
11864,1,Sentiment140,"(@Mister32) Shut the fuck up, Massive Attack on the radio? "
11866,0,Sentiment140,(@mvoronovska) Feeling shitty.  I need a hug or maybe a big pile of money.
11873,1,Sentiment140,(@ouran) Goin to bed early bye tweeters   (NOTE TO SELF: SIGN INTO YAHOO MESSANGER!!!!!!!!)
11931,0,Sentiment140,(@Voodoo15) Boom goes the dynamite...Had the HUGEST brainfart during my exam today.  Dreading to see how bad I got on it now.  
11953,0,Sentiment140,(contd) heart..  I didn't have that much attention left for him after my tyrannically cute child   For the better part of 7 yrs he was #1
11957,0,Sentiment140,(evilsmirk) (drinking)  :'( (tears) (: http://plurk.com/p/uen93
11960,1,Sentiment140,"$@Japh sorry mate, didn't mean to take your name in vain. "
11984,1,Sentiment140,"$67 for my books, no complaints. 67 more than i had plus i'm on book voucher! "
11987,1,Sentiment140,$ES_F My writing is getting worse with Twitter. LOL Trying to trade and type makes me sound foreign. 
11991,0,Sentiment140,$HL announces private placement; heads straight down the toilet bowl. 
12055,0,Sentiment140,&amp; I've also got a flea bite under my chin  and it itches more than anything in the entire world!
12057,1,Sentiment140,&amp; loci too? locuses/loci whatever it is! PLEASE AND THANKS  no websites helping me at all.
12064,0,Sentiment140,&amp; now im mad i gotta go to sleep lol but i cant hold my eyes open so my twitter conversation will have 2b saved til 2marrow 
12123,0,Sentiment140,**but that means no netball next weekend 
12133,1,Sentiment140,*caugh* *caugh* I am ... Darth Batman!  http://hex.io/kkf  most brilliant crossover ever 
12190,1,Sentiment140,*contd getting dumber in my company too ;) I jus make fun of myself now. Brilliant ! @PoornaK All the best for tomo. I love you 
12201,0,Sentiment140,*cries* so it's official... Al won't be at AlFest.... 
12234,0,Sentiment140,*headache   
12249,1,Sentiment140,*gasp* Megan Fox is singlllleeeee :-O OMG she has finally seen the light 
12258,0,Sentiment140,*gutted* 
12269,0,Sentiment140,*heartbroken* 
12288,0,Sentiment140,&gt; @cyruschrono: @chillyphilly Apple finally turns on BT for you 2nd gen users. My 1st Gen misses out 
12309,1,Sentiment140,&gt;Sigh&lt; life is beautiful 
12322,0,Sentiment140,&lt;--- is not digging these lonely nights ! Booo Hooo 
12333,1,Sentiment140,&lt;&lt;&lt; thinks @IamABoogs should change his pic to this http://twitpic.com/6gorz - 
12343,1,Sentiment140,&lt;3 &lt;3 &lt;3 Music.  Missed it yesterday!
12428,1,Sentiment140,"*Shorty dog has to go out! 8 sigh, I'll brb "
12461,0,Sentiment140,"*shudders* I HATE touching leather, really. Mhhhh! Corpse! "
12514,1,Sentiment140,"&quot;And by protecting my heart truly, I got lost in the sounds that I hear in my mind.&quot; "
12598,0,Sentiment140,"*sighs* I'm going to just redraw the whole bloody header... which could take a while. Milk cartons still live, E.D does not. "
12629,1,Sentiment140,*just realized its june lol happy June everyone 
12759,0,Sentiment140,*sigh* I finally have my laptop. But i have absolutely nothing to do  This is awful.
12799,1,Sentiment140,"&quot;Fall down again, Bella?&quot; &quot;No, Emmett. I punched a werewolf. in the face&quot; haha. "
12835,0,Sentiment140,*sigh* when it rains it pours....and apparently it rains milk. 
12844,0,Sentiment140,"*sighs* broken phone, cloudy weather, bad headache, broken skateboard, best friend moving 5 hours away.......  I need a hug. "
12898,0,Sentiment140,*wondering when my prince charming will come...  *
12927,1,Sentiment140,"&quot;Hey, I got you a present.&quot; I love this website  http://www.lefthandedtoons.com/500/"
12999,0,Sentiment140,*weeps* I still crave The Sims. Have to wait till Craig's days off for him to take a look at it for me. Ugh. Another.. what... two days.. 
